date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:55:32	18223/18223	---MCZ	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2000:55:31%20GMT	https://how-2.codes/wp-json/wp/v2/posts/181	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/posts/181.json	(from https://how-2.codes/how-to-disable-onedrive-completely/)
19:55:32	797/797	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/how-to-disable-onedrive-completely/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/how-to-disable-onedrive-completely/feed/index.html	(from https://how-2.codes/how-to-disable-onedrive-completely/)
19:55:32	2255/2255	---M-Z	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2000:55:32%20GMT	https://how-2.codes/wp-json/wp/v2/posts/147	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/posts/147.json	(from https://how-2.codes/new-split-tabs-in-firefox-how-easy-it-is/)
19:55:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jul%202026%2000:55:31%20GMT	https://how-2.codes/?p=183	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/indexe8f5.html	(from https://how-2.codes/resetting-a-windows-10-11-pin-when-you-forgot-it-easily/)
19:55:34	821/821	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/new-split-tabs-in-firefox-how-easy-it-is/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/new-split-tabs-in-firefox-how-easy-it-is/feed/index.html	(from https://how-2.codes/new-split-tabs-in-firefox-how-easy-it-is/)
19:55:34	344419/344419	---M--	200	added ('OK')	image/png	etag:%2254163-69d8c3e2-652f4a2e57a27239;;;%22	https://how-2.codes/wp-content/uploads/2026/04/041026_0933_NewSplitTab1.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/04/041026_0933_NewSplitTab1.png	(from https://how-2.codes/new-split-tabs-in-firefox-how-easy-it-is/)
19:55:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jul%202026%2000:55:32%20GMT	https://how-2.codes/?p=181	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/index7c2c.html	(from https://how-2.codes/how-to-disable-onedrive-completely/)
19:55:34	9122/9122	---MCZ	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2000:55:34%20GMT	https://how-2.codes/wp-json/wp/v2/posts/144	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/posts/144.json	(from https://how-2.codes/explain-turboquant-to-me/)
19:55:34	761/761	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/explain-turboquant-to-me/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/explain-turboquant-to-me/feed/index.html	(from https://how-2.codes/explain-turboquant-to-me/)
19:55:34	134867/134867	---M--	200	added ('OK')	image/png	etag:%2220ed3-69cb9467-4fe3c8d68416f904;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0931_ExplainTurb1.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0931_ExplainTurb1.png	(from https://how-2.codes/explain-turboquant-to-me/)
19:55:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jul%202026%2000:55:33%20GMT	https://how-2.codes/?p=147	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/index2fa7.html	(from https://how-2.codes/new-split-tabs-in-firefox-how-easy-it-is/)
19:55:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jul%202026%2000:55:34%20GMT	https://how-2.codes/?p=144	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/index421d.html	(from https://how-2.codes/explain-turboquant-to-me/)
19:55:35	20422/20422	---MCZ	200	added ('OK')	application/json	date:Sun,%2012%20Jul%202026%2000:55:35%20GMT	https://how-2.codes/wp-json/wp/v2/posts/141	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/posts/141.json	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:35	20740/20740	---M--	200	added ('OK')	image/png	etag:%225104-69cb66f4-7ffbad41389dee2a;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou1.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou1.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:35	893/893	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/feed/index.html	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:35	901/901	---M--	200	added ('OK')	image/png	etag:%22385-69cb66f4-ae97a6391dacf3dc;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou2.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou2.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jul%202026%2000:55:35%20GMT	https://how-2.codes/?p=141	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/index269b.html	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:36	315/315	---M--	200	added ('OK')	image/png	etag:%2213b-69cb66f4-a3911253fd908838;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou3.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou3.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:36	316/316	---M--	200	added ('OK')	image/png	etag:%2213c-69cb66f5-f721eca2b721eba4;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou4.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou4.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:36	1148/1148	---M--	200	added ('OK')	image/png	etag:%2247c-69cb66f5-ac3c2b2361b475d9;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou5.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou5.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:36	2515/2515	---M--	200	added ('OK')	image/png	etag:%229d3-69cb66f5-4477bae63cee99f7;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou6.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou6.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:37	267/267	---M--	200	added ('OK')	image/png	etag:%2210b-69cb66f6-f5ab8cf7e5cae313;;;%22	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou7.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou7.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:37%20GMT	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou8.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou8.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:37%20GMT	https://how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou9.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0617_HowtoSeeYou9.png	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:37	62071/62071	---MCZ	200	added ('OK')	text/html	etag:%229338-1783813521;gz%22	https://how-2.codes/keynotenf-example/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/keynotenf-example/index.html	(from https://how-2.codes/how-to-see-your-current-publishing-settings-4-blog-in-microsoft-word/)
19:55:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:37%20GMT	https://how-2.codes/wp-json/wp/v2/categories/1	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/categories/1	(from https://how-2.codes/category/uncategorized/)
19:55:38	6637/6637	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/category/uncategorized/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/category/uncategorized/feed/index.html	(from https://how-2.codes/category/uncategorized/)
19:55:38	64600/64600	---MCZ	200	added ('OK')	text/html	etag:%229344-1783813521;gz%22	https://how-2.codes/category/uncategorized/page/2/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/category/uncategorized/page/2/index.html	(from https://how-2.codes/category/uncategorized/)
19:55:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:38%20GMT	https://how-2.codes/wp-json/wp/v2/users/1	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/users/1	(from https://how-2.codes/author/7webgallerygmail-com/)
19:55:40	272/272	---MCZ	200	added ('OK')	text/plain	etag:W/%2268ac8f66-3fe%22	https://secure.gravatar.com/robots.txt		(from https://how-2.codes/)
19:55:40	6658/6658	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/author/7webgallerygmail-com/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/author/7webgallerygmail-com/feed/index.html	(from https://how-2.codes/author/7webgallerygmail-com/)
19:55:40	61744/61744	---MCZ	200	added ('OK')	text/html	etag:%229342-1783813521;gz%22	https://how-2.codes/category/uncategorized/page/4/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/category/uncategorized/page/4/index.html	(from https://how-2.codes/category/uncategorized/)
19:55:40	64626/64626	---MCZ	200	added ('OK')	text/html	etag:%229343-1783813521;gz%22	https://how-2.codes/author/7webgallerygmail-com/page/2/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/author/7webgallerygmail-com/page/2/index.html	(from https://how-2.codes/author/7webgallerygmail-com/)
19:55:40	206519/206519	---M-Z	200	added ('OK')	text/css	etag:%22326b7-6a52cc66-30e686d8cc9e8c91;gz%22	https://how-2.codes/wp-content/themes/blogus/css/bootstrap.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/css/bootstrap8717.css	(from https://how-2.codes/2026/04/)
19:55:41	63428/63428	---MCZ	200	added ('OK')	text/html	etag:%229345-1783813521;gz%22	https://how-2.codes/author/7webgallerygmail-com/page/4/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/author/7webgallerygmail-com/page/4/index.html	(from https://how-2.codes/author/7webgallerygmail-com/)
19:55:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:40%20GMT	https://how-2.codes/wp-content/themes/blogai/style.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogai/style8717.css	(from https://how-2.codes/2026/04/)
19:55:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:41%20GMT	https://how-2.codes/wp-content/themes/blogus/css/all.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/css/all8717.css	(from https://how-2.codes/2026/04/)
19:55:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:41%20GMT	https://how-2.codes/wp-content/themes/blogus/css/colors/dark.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/css/colors/dark8717.css	(from https://how-2.codes/2026/04/)
19:55:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:41%20GMT	https://how-2.codes/wp-content/themes/blogus/css/swiper-bundle.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/css/swiper-bundle8717.css	(from https://how-2.codes/2026/04/)
19:55:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:41%20GMT	https://how-2.codes/wp-content/themes/blogus/css/jquery.smartmenus.bootstrap.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/css/jquery.smartmenus.bootstrap8717.css	(from https://how-2.codes/2026/04/)
19:55:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:42%20GMT	https://how-2.codes/wp-content/themes/blogus/css/animate.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/css/animate8717.css	(from https://how-2.codes/2026/04/)
19:55:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:42%20GMT	https://how-2.codes/wp-content/themes/blogus/style.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/style8717.css	(from https://how-2.codes/2026/04/)
19:55:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:42%20GMT	https://how-2.codes/wp-content/themes/blogai/css/colors/default.css?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogai/css/colors/default8717.css	(from https://how-2.codes/2026/04/)
19:55:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:42%20GMT	https://how-2.codes/wp-content/themes/blogus/js/navigation.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/navigation8717.js	(from https://how-2.codes/2026/04/)
19:55:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:43%20GMT	https://how-2.codes/wp-content/themes/blogus/js/bootstrap.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/bootstrap8717.js	(from https://how-2.codes/2026/04/)
19:55:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:43%20GMT	https://how-2.codes/wp-content/themes/blogus/js/swiper-bundle.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/swiper-bundle8717.js	(from https://how-2.codes/2026/04/)
19:55:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:43%20GMT	https://how-2.codes/wp-content/themes/blogus/js/main.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/main8717.js	(from https://how-2.codes/2026/04/)
19:55:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:43%20GMT	https://how-2.codes/wp-content/themes/blogus/js/sticksy.min.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/sticksy.min8717.js	(from https://how-2.codes/2026/04/)
19:55:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:44%20GMT	https://how-2.codes/wp-content/themes/blogus/js/jquery.smartmenus.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/jquery.smartmenus8717.js	(from https://how-2.codes/2026/04/)
19:55:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:44%20GMT	https://how-2.codes/wp-content/themes/blogus/js/jquery.smartmenus.bootstrap.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/jquery.smartmenus.bootstrap8717.js	(from https://how-2.codes/2026/04/)
19:55:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:44%20GMT	https://how-2.codes/wp-content/themes/blogus/js/jquery.cookie.min.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/jquery.cookie.min8717.js	(from https://how-2.codes/2026/04/)
19:55:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:44%20GMT	https://how-2.codes/wp-content/themes/blogai/js/custom-time.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogai/js/custom-time8717.js	(from https://how-2.codes/2026/04/)
19:55:45	184/184	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4b18c6d8a51edeea08be357770a570d5f37df86e912b4491009b98cca0c3492e?s=150&d=blank&r=g	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/secure.gravatar.com/avatar/4b18c6d8a51edeea08be357770a570d5f37df86e912b4491009b98cca0c3492ed309.png	(from https://how-2.codes/2026/04/)
19:55:45	2317/2317	---M-Z	200	added ('OK')	application/x-javascript	etag:%2290d-6a52cc66-92a34815b7ee9cfb;gz%22	https://how-2.codes/wp-content/themes/blogus/js/custom.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/custom8717.js	(from https://how-2.codes/2026/04/)
19:55:45	1124/1124	---M-Z	200	added ('OK')	application/x-javascript	etag:%22464-6a52cc66-88e3050d93dfcf1f;gz%22	https://how-2.codes/wp-content/themes/blogus/js/dark.js?ver=7.0	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/themes/blogus/js/dark8717.js	(from https://how-2.codes/2026/04/)
19:55:46	64326/64326	---MCZ	200	added ('OK')	text/html	etag:%229346-1783813521;gz%22	https://how-2.codes/2026/03/page/2/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/2026/03/page/2/index.html	(from https://how-2.codes/2026/03/)
19:55:46	17782/17782	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/category/kod/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/category/kod/feed/index.html	(from https://how-2.codes/category/kod/)
19:55:46	62267/62267	---MCZ	200	added ('OK')	text/html	etag:%228866-1783736340;gz%22	https://how-2.codes/2026/03/page/3/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/2026/03/page/3/index.html	(from https://how-2.codes/2026/03/)
19:55:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:46%20GMT	https://how-2.codes/wp-json/wp/v2/categories/2	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/categories/2.56.delayed	(from https://how-2.codes/category/kod/)
19:55:47	77596/77596	---M-Z	200	added ('OK')	text/html	etag:%229348-1783813760;gz%22	https://how-2.codes/make-life-easier/page/3/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/make-life-easier/page/3/index.html	(from https://how-2.codes/make-life-easier/page/2/)
19:55:47	77033/77033	---MCZ	200	added ('OK')	text/html	etag:%229337-1783813521;gz%22	https://how-2.codes/are-you-recovering-from-a-pua-attack-in-windows/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/are-you-recovering-from-a-pua-attack-in-windows/index.html	(from https://how-2.codes/category/kod/)
19:55:47	99726/99726	---MCZ	200	added ('OK')	text/html	etag:%229336-1783813521;gz%22	https://how-2.codes/111-2/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/111-2/index.html	(from https://how-2.codes/make-life-easier/page/4/)
19:55:48	62459/62459	---MCZ	200	added ('OK')	text/html	etag:%229334-1783813521;gz%22	https://how-2.codes/hello-world/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/hello-world/index.html	(from https://how-2.codes/make-life-easier/page/4/)
19:55:48	740/740	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276094c9af4aaaac6d03461768cc90e75%22	https://how-2.codes/keynotenf-example/feed/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/keynotenf-example/feed/index.html	(from https://how-2.codes/keynotenf-example/)
19:55:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:47%20GMT	https://how-2.codes/wp-json/wp/v2/posts/130	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/posts/130	(from https://how-2.codes/keynotenf-example/)
19:55:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:48%20GMT	https://how-2.codes/wp-content/uploads/2026/03/033126_0615_KeyNoteNFEx1.png	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-content/uploads/2026/03/033126_0615_KeyNoteNFEx1.png	(from https://how-2.codes/keynotenf-example/)
19:55:50	64839/64839	---MCZ	200	added ('OK')	text/html	etag:%229347-1783813760;gz%22	https://how-2.codes/category/uncategorized/page/3/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/category/uncategorized/page/3/index.html	(from https://how-2.codes/category/uncategorized/page/2/)
19:55:50	114398/114398	---MCZ	200	added ('OK')	text/html	etag:%229339-1783813521;gz%22	https://how-2.codes/hardening-my-pc-pua-recovery-solved/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/hardening-my-pc-pua-recovery-solved/index.html	(from https://how-2.codes/keynotenf-example/)
19:55:50	64883/64883	---MCZ	200	added ('OK')	text/html	etag:%229349-1783813761;gz%22	https://how-2.codes/author/7webgallerygmail-com/page/3/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/author/7webgallerygmail-com/page/3/index.html	(from https://how-2.codes/author/7webgallerygmail-com/page/2/)
19:55:50	103392/103392	---MCZ	200	added ('OK')	text/html	etag:%229335-1783813521;gz%22	https://how-2.codes/the-working-set-of-file-types-webdesign101/	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/the-working-set-of-file-types-webdesign101/index.html	(from https://how-2.codes/2026/03/page/2/)
19:55:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:48%20GMT	https://how-2.codes/?p=130	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/index8b4e.html	(from https://how-2.codes/keynotenf-example/)
19:55:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Jul%202026%2000:55:50%20GMT	https://how-2.codes/wp-json/wp/v2/posts/124	C:/Users/TechnotesSRVR/Documents/GitHubSITES/how-2.codes/how2.codes/how2.codes/how-2.codes/wp-json/wp/v2/posts/124	(from https://how-2.codes/are-you-recovering-from-a-pua-attack-in-windows/)
